County,SubCounty,Ward,sub location,lat,long,locality(Crush/Abattoir/Village/market),Date of start of outbreak,month,year,date,Month,year,Disease/Condition,Nature of diagnosis (clinical/lab/pm),Test used (if Laboratory),Species,No. at Risk,No. sick,Deaths,Slaughtered *,Destroyed **,"Production System(Intensive, Extensive, Mixed)",If Zoonosis No. of human beings affected,Disease Control Measure Undertaken***,No.of animals vaccinated,"Organisation (GOK, Private)",Source,,
Bomet,Chepalungu,Kong'Asis,,-0.8467785,35.2074624,Village/Farm,24,January,2021,1/24/2021,January,2021,Anthrax,Post Mortem,,Cattle,20,1,1,0,1,Mixed,0,[Vaccination],0,GOK,KABS,,
Bomet,Bomet Central,Silibwet Township,,-0.7450419,35.3622257,Village/Farm,25,January,2021,1/25/2021,January,2021,Anthrax,Post Mortem,,Cattle,1,1,1,0,0,Intensive,0,[Vaccination],0,GOK,KABS,,
Bomet,Chebalungu,Longisa,Chambari,-0.726665,35.257816,Village,24,2,2021,01/03/2021,March,2021,Rabies,Laboratory,RAT,cattle,4,1,1,0,0,Mixed,0,Advised,0,Private,rvil kericho,,
Bomet,Chepalungu,Sigor,Tulwap Mosonik,-0.917231,35.295349,Village,10,3,2021,1/19/2021,March,2021,Rabies,Laboratory,RAT,cattle,8,1,1,0,0,Extensive,0,Advised,0,GOK,rvil kericho,,
Bomet,Chepalungu,Chebunyo,Kaboson,-0.958103,35.255245,Village,13,3,2021,1/19/2021,March,2021,Rabies,Laboratory,RAT,cattle,1,1,1,0,0,Extensive,0,Advised,0,GOK,rvil kericho,,
Bomet,Sotik,Kipsonoi,Chemogoi,-0.716945,35.216818,Village,15,3,2021,1/22/2021,March,2021,Rabies,Laboratory,RAT,cattle,10,1,1,0,0,Mixed,0,Advised,0,GOK,rvil kericho,,
Bomet,Chepalungu,Chebunyo,,-0.94959,35.177507,Village/Farm,10,3,2021,1/13/2021,March,2021,Rabies,Clinical,,Dogs,8,1,0,0,0,Mixed,0,[Vaccination],0,KABS,Kabs,,
Bomet,Sotik,Ndanai/Abosi,,-0.795036,35.1036676,Village/Farm,15,3,2021,1/15/2021,March,2021,Anthrax,Post Mortem,,Cattle,5,1,1,0,0,Mixed,2,[Vaccination],5,KABS,Kabs,,
Bomet,Bomet East,Merigi,-,-0.7576832,35.415005,Village/Farm,15,4,2021,1/15/2021,April,2021,Rabies,Clinical,N/A,Donkey,8,1,0,0,0,Extensive,0,[Vaccination],0,GOK,KABS,,
Bomet,Sotik,Rongena/Manaret,-,-0.6854166,35.055507,Village/Farm,20,4,2021,1/30/2021,April,2021,Rabies,Laboratory,Rat,Cattle,1,1,1,0,0,Mixed,7,[Vaccination],20,GOK,KABS,,
Bomet,Sotik,Rongena,Mabwaita,-0.722312,35.066927,Village,26,4,2021,01/03/2021,May,2021,Rabies,Laboratory,RAT,Cattle,4,1,1,0,0,Mixed,0,Advised,0,GOK,RVIL KERICHO,,
Bomet,Sotik,Chemagel,Itoik,-0.674533,35.144062,Village,6,5,2021,01/06/2021,May,2021,Anthrax,Laboratory,Microscopy,Cattle,3,1,1,0,0,Mixed,0,Advised,0,GOK,RVIL KERICHO,,
Bomet,Chepalungu,Kipkeigei,Kipkeigei,-0.956656,35.28591,Village,12,5,2021,1/21/2021,May,2021,Rabies,Laboratory,RAT,Cattle,10,1,1,0,0,Mixed,0,Advised,0,GOK,RVIL KERICHO,,
Bomet,Sotik,Ndanai,Kipsingei,-0.85728,35.124277,Village,30,5,2021,1/31/2021,May,2021,Rabies,Laboratory,RAT,Cattle,30,1,1,0,0,Mixed,2,Advised,0,GOK,RVIL KERICHO,,
Bomet,Bomet Central,Silibwet Township,-,-0.7431371,35.3577687,Village/Farm,22,5,2021,1/23/2021,May,2021,Rabies,Clinical,N/A,Cattle,0,1,0,0,0,Mixed,0,[Vaccination],0,GOK,KABS,,
Bomet,Sotik,Ndanai Abosi,Kipsingei,-0.85728,35.124277,Village,28,5,2021,01/07/2021,June,2021,Rabies,Laboratory,RAT,Cattle,20,1,1,0,0,Mixed,0,Advised,0,GOK,RVIL-KERICHO,,
Bomet,Sotik,Ndanai Abosi,Kipsingei,-0.85728,35.124277,Village,30,5,2021,01/07/2021,June,2021,Rabies,Laboratory,RAT,Dog,15,1,1,0,0,Mixed,0,Advised,0,GOK,RVIL-KERICHO,,
Bomet,Sotik,Ndanai Abosi,Kaplomboi,-0.85728,35.124277,Village,6,6,2021,1/14/2021,June,2021,Rabies,Laboratory,RAT,Cattle,7,1,1,0,0,Mixed,0,Advised,0,GOK,RVIL-KERICHO,,
Bomet,Sotik,Chemagel,-,-0.6877344,35.1302804,Village/Farm,26,6,2021,1/28/2021,June,2021,Brucellosis,Clinical,N/A,Cattle,-,2,0,0,0,Mixed,3,[No Action],0,GOK,KABS,,
Bungoma,Mt. Elgon,Chepyuk,-,0.5254372,34.4804367,Village/Farm,11,4,2021,01/11/2021,April,2021,Rabies,Clinical,N/A,Cattle,2,1,0,0,1,Extensive,0,[Stamping Out],0,GOK,KABS,,
Bungoma,Kimilili,Maeni,-,0.8456474,34.7203705,Village/Farm,16,4,2021,1/16/2021,April,2021,Rabies,Clinical,N/A,Dog,1,1,0,0,0,Mixed,-,[Treatment],1,GOK,KABS,,
Bungoma,Kimilili,Maeni,-,0.8142929,34.7204287,Village/Farm,16,4,2021,1/16/2021,April,2021,Rabies,Clinical,N/A,Dog,1,1,0,0,0,Mixed,-,[Treatment],1,GOK,KABS,,
Bungoma,Bumula,Bumula,-,0.5607398,34.283658,Village/Farm,17,4,2021,1/20/2021,April,2021,Rabies,Clinical,N/A,Sheep,4,2,0,0,0,Extensive,0,"[Treatment, Quarantine]",0,GOK,KABS,,
Bungoma,Bumula,Bumula,-,0.5481991,34.4614777,Market,22,5,2021,1/24/2021,May,2021,Brucellosis,Clinical,N/A,Cattle,4,1,0,0,0,N/A,-,[Treatment],0,GOK,KABS,,
Bungoma,Mt. Elgon,Kapkateny,-,0.827958333,34.62531833,Village/Farm,31,5,2021,1/31/2021,May,2021,Brucellosis,Clinical,N/A,Cattle,5,1,0,0,0,Mixed,0,[Treatment],0,GOK,KABS,,
Bungoma,Mt. Elgon,Elgon,,0.8434663,34.7169617,Crush,16,6,2021,1/16/2021,June,2021,Rabies,Laboratory,,Dog,0,200,0,0,0,Mixed,,[Vaccination],40,GOK,KABS,,
Bungoma,Mt. Elgon,Elgon,,0.803119,34.7717623,Crush,16,6,2021,1/16/2021,June,2021,Rabies,Laboratory,,Donkey,0,50,0,0,0,Mixed,,[Vaccination],1,GOK,KABS,,
Bungoma,Kabuchai,West Nalondo,,0.6239479,34.5876177,Village/Farm,11,6,2021,1/18/2021,June,2021,Rabies,Clinical,N/A,Goat,3,4,2,0,1,Mixed,0,[No Action],0,GOK,KABS,,
Bungoma,Kimilili,Kimilili,-,0.7829251,34.7203165,Village/Farm,23,6,2021,1/23/2021,June,2021,Rabies,Laboratory,N/A,Dog,0,2,0,0,0,N/A,-,[Vaccination],1,GOK,KABS,,
Busia,Butula,Marachi North,-,0.338092,34.3336388,Village/Farm,20,5,2021,1/20/2021,May,2021,Brucellosis,Clinical,N/A,Cattle,3,1,0,0,0,Mixed,0,[Treatment],0,GOK,KABS,,
Garissa,Dadaab,Dertu,,0.21537,39.89726,Village/Farm,7,3,2021,01/09/2021,March,2021,Brucellosis,Clinical,,Goats,289,3,0,0,0,Extensive,0,culled,8,KABS,Kabs,,
Garissa,Dadaab,Dertu,,0.21537,39.89726,Village/Farm,8,3,2021,01/09/2021,March,2021,Brucellosis,Clinical,,Sheep,251,2,0,0,0,Extensive,0,culled,0,KABS,Kabs,,
Garissa,Dadaab,Dertu,,0.21537,39.89726,Village/Farm,5,3,2021,01/09/2021,March,2021,Brucellosis,Clinical,,Goats,315,2,0,0,0,Extensive,0,culled,0,KABS,Kabs,,
Garissa,Dadaab,Dertu,,0.242507,39.928088,Village/Farm,9,3,2021,01/11/2021,March,2021,Brucellosis,Clinical,,Sheep,245,1,0,0,0,Extensive,0,[No Action],0,KABS,Kabs,,
Garissa,Dadaab,Dertu,,0.29684,39.84139,Village/Farm,10,3,2021,1/14/2021,March,2021,Brucellosis,Clinical,,Sheep,189,5,0,0,0,Extensive,0,[Treatment],0,KABS,Kabs,,
Garissa,Dadaab,Abakaile,,0.30831,40.06255,Village/Farm,13,3,2021,1/20/2021,March,2021,Brucellosis,Clinical,,Cattle,52,2,0,0,0,Extensive,0,[No Action],0,KABS,Kabs,,
Kajiado,Kajiado central,Iloondikilani,Ngong,-1.335097,36.633221,Village,18,4,2021,1/18/2021,April,2021,Rabies,Laboratory,FAT,Cattle,25,1,0,-,-,Intensive,-,Vacconation,-,GOK,Kajiado County,,
Kajiado,Kajiado Central,Dalalekutuk,-,1.58424632,36.5732184,Village/Farm,21,4,2021,1/24/2021,April,2021,Rabies,Clinical,N/A,Cattle,59,15,1,0,1,Extensive,0,Bite Wound Management,15,GOK,KABS,,
Kajiado,Kajiado west,Iloodokini,-,-1.961984,36.563097,-,6,4,2021,1/19/2021,April,2021,Rabies,Laboratory,FAT,Cattle,39,1,1,N/A,N/A,N/A,N/A,N/A,N/A,GOK,TRF-CVL,,
Kajiado,Kajiado west,Iloodo kilani ,sambu kikee,-1.254028,36.29072,sambu kike,12,4,2021,1/14/2021,April,2021,Rabies,Laboratory,FAT,Cattle,40,1,1,1,1,Intensive,6,vaccination ,*39,GOK,Kajiado County,,
Kajiado,Kajiado North,Oloolua,Mericho,-1.350018,36.689655,Matasia,12,4,2021,01/10/2021,April,2021,Rabies,Laboratory,FAT,Dog,Unknown,1,None,1,1,N/A,N/A,lab test,n/a,Private,Kajiado County,,
Kajiado,Kajiado East,Imaroro,-,-1.8746221,36.9052246,Village/Farm,20,5,2021,1/20/2021,May,2021,Brucellosis,Clinical,N/A,Sheep,92,1,0,0,32,Mixed,0,[Treatment],0,GOK,KABS,,
Kakamega,Butere,North Marama,Shiraha,0.19764,34.55848,Village,25,January,2021,1/27/2021,January,2021,Rabies,Clinical,None,Dogs,2,1,0,0,1,Watch dog,0,Planning for Ring Vaccination,,GOK,CDVS-KAKAMEGA,,
Kakamega,Lurambi,Bukhungu,Shirere,0.2657,34.74119,Village,2,2,2021,01/03/2021,Feb,2021,Rabies,Clinical,None,Dogs,2,1,1,0,0,Watch dog,None,Awareness,,GOK,CDVS KAKAMEGA,,
Kakamega,Likuyani,Likuyani,,-0.2888619,36.0628191,Abattoir,15,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Cattle,15,4,2,0,0,Mixed,0,"[Treatment, Quarantine]",0,KABS,KABS,,
Kakamega,Malava,Chemuche,,-0.2888057,36.0628278,Village/Farm,16,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Cattle,15,5,0,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Lugari,Lumakanda,,-0.2888669,36.0628256,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Cattle,15,1,0,0,0,Mixed,5,"[Quarantine, Other]",0,KABS,KABS,,
Kakamega,Matungu,Koyonzo,,-0.2888574,36.0628207,Village/Farm,17,2,2021,1/17/2021,Feb,2021,Anthrax,Post Mortem,,Cattle,3,1,1,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Shinyalu,Isukha Central,,-0.2888628,36.0628206,Abattoir,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Cattle,15,5,0,0,0,N/A,0,"[Quarantine, Other]",0,KABS,KABS,,
Kakamega,Lurambi,Shirere,,-0.2888591,36.0628218,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,23,3,9,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Lugari,Chekalini,,-0.2888636,36.0628201,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Sheep,35,2,2,0,0,Mixed,,[Quarantine],0,KABS,KABS,,
Kakamega,Shinyalu,Isukha West,,-0.2888575,36.0628209,Village/Farm,18,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Sheep,5,30,0,0,0,Extensive,0,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888016,36.0628301,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Cattle,15,5,0,0,0,Mixed,,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888096,36.0628309,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,23,1,9,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888575,36.0628209,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,23,3,9,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Shinyalu,Isukha West,,-0.2888574,36.0628207,Village/Farm,18,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,20,12,2,0,0,Extensive,0,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888678,36.0628205,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,23,3,9,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888576,36.0628208,Village/Farm,18,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,23,3,9,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888095,36.0628297,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,23,3,9,0,0,Mixed,,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888604,36.0628212,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,26,3,9,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888085,36.0628298,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,31,14,0,0,0,Mixed,,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2869563,36.0626676,Village/Farm,16,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,23,3,9,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama Central,,-0.2888569,36.0628203,Village/Farm,16,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Sheep,31,14,0,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888569,36.0628203,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,23,3,9,0,9,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888578,36.0628209,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,23,3,9,0,0,Mixed,0,"[Quarantine, Other]",0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888578,36.0628209,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Sheep,31,14,0,0,0,Mixed,0,"[Quarantine, Other]",0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888617,36.0628257,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Sheep,31,14,0,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2886156,36.064027,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,39,3,9,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888576,36.0628208,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Sheep,33,12,0,0,0,Mixed,0,"[Quarantine, Vector Control]",0,KABS,KABS,,
Kakamega,Butere,Marama North,,-0.2888578,36.0628209,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,23,3,9,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Kakamega,Malava,Chemuche,,-0.2886681,36.0629339,Village/Farm,17,2,2021,1/18/2021,Feb,2021,Brucellosis,Post Mortem,,Cattle,10,3,1,0,0,Mixed,,[Treatment],0,KABS,KABS,,
Kakamega,Matungu,Khalaba,,-0.2888548,36.0628241,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Cattle,5,2,0,0,0,Intensive,0,[Vector Control],0,KABS,KABS,,
Kakamega,Lugari,Lwandeti,,-0.2857723,36.0759411,Village/Farm,18,2,2021,1/18/2021,Feb,2021,RVF,Clinical,,Cattle,10,2,0,0,0,Mixed,,[Vaccination],0,KABS,KABS,,
Kakamega,Shinyalu,Isukha West,,-0.2898107,36.0623278,Village/Farm,18,2,2021,1/18/2021,Feb,2021,Rabies,Clinical,,Dogs,0,1,0,0,0,N/A,0,[Treatment],0,KABS,KABS,,
Kakamega,Ikolomani,Idakho East,,-0.2888575,36.062821,Village/Farm,18,2,2021,1/18/2021,Feb,2021,Anthrax,Clinical,,Cattle,5,8,0,0,0,Mixed,0,[Vaccination],0,KABS,KABS,,
Kakamega,Likuyani,Sango,,-0.2888576,36.0628233,Village/Farm,18,2,2021,1/19/2021,Feb,2021,Rabies,Clinical,,Dogs,3,1,0,0,0,Mixed,0,"[Vaccination, Quarantine]",0,KABS,KABS,,
Kakamega,Lugari,Lwandeti,,-0.2888553,36.062821,Village/Farm,18,2,2021,1/18/2021,Feb,2021,RVF,Clinical,,Cattle,2,2,0,0,0,Mixed,0,[Vaccination],0,KABS,KABS,,
Kakamega,Butere,Marama Central,,0.2044641,34.4906864,Village/Farm,27,2,2021,1/27/2021,Feb,2021,Rabies,Clinical,,Cattle,4,2,0,0,0,Intensive,,[Vaccination],6,KABS,KABS,,
Kakamega,Lurambi,Butsotso East,,0.3158897,34.7376481,Village/Farm,22,3,2021,1/24/2021,March,2021,Rabies,Clinical,,Cattle,1,1,0,0,0,Mixed,0,[Quarantine],1,KABS,Kabs,,
Kakamega,Butere,Marama West,,0.2189559,34.5007811,Village/Farm,24,3,2021,1/25/2021,March,2021,Brucellosis,Clinical,,Cattle,1,1,0,0,0,Intensive,,[Treatment],0,KABS,Kabs,,
Kakamega,Lurambi,Shirere,,0.2688934,34.7696313,Village/Farm,30,3,2021,1/31/2021,March,2021,Anthrax,Clinical,,Cattle,4,1,0,0,0,Intensive,0,[Vaccination],34,KABS,Kabs,,
Kakamega,Ikolomani,Idakho Central,-,0.1813534,34.6713073,Village/Farm,12,4,2021,1/14/2021,April,2021,Brucellosis,Laboratory,Brucella Milk ring Test,Cattle,0,1,0,0,0,Intensive,0,[Treatment],0,GOK,KABS,,
Kakamega,Butere,Marama West,-,0.3101472,34.5917695,Village/Farm,15,4,2021,1/15/2021,April,2021,Brucellosis,Clinical,N/A,Cattle,2,1,0,0,0,Mixed,0,[Treatment],0,GOK,KABS,,
Kericho,Kipkelion West,Chepseon,Chepseon,-0.704412,35.282192,Village,5,3,2021,01/08/2021,March,2021,Rabies,Laboratory,RAT,cattle,30,1,1,0,0,Mixed,3,Advised,0,Private,rvil kericho,,
Kericho,Soin/Sigowet,Kiptere,Kiptere,-0.401987,35.0937,Village,30,3,2021,01/01/2021,April,2021,Rabies,Laboratory,RAT,dogs,3,1,1,0,0,Mixed,0,Advised,0,Private,rvil kericho,,
Kericho,Kericho East,Ainamoi,Ainamoi,-0.287659,35.273598,Village,1,4,2021,01/01/2021,April,2021,Anthrax,Laboratory,Polychrome staining/microscopy,cattle,2,1,1,0,0,Mixed,0,Advised,0,Private,rvil kericho,,
Kericho,Kericho East,Ainamoi,Ainamoi,-0.257464,35.281094,Village,1,4,2021,01/01/2021,April,2021,Anthrax,Laboratory,Microscopy,Cattle,2,1,1,0,0,Mixed,0,Advised,0,Private,RVIL- KERICHO,,
Kericho,Kipkelion East,Kedowa Kimugul,Kedowa,-0.238639,35.595814,Village,5,6,2021,01/11/2021,June,2021,Rabies,Laboratory,RAT,Cattle,6,1,1,0,0,Mixed,0,Advised,0,Private,RVIL-KERICHO,,
Kiambu,Kikuyu,Kinoo,,-1.255049,36.688629,,19,3,2021,1/23/2021,March,2021,Rabies,Laboratory,FAT,dogs,,1,,,,,,,,GOK,CVL-TRF,,
Kilifi,Kaloleni,Mariakani,Mitangoni,-3.792299,39.447323,Village,7,2,2021,01/08/2021,Feb,2021,Rabies,Laboratory,Sellar's staining,Cattle,150,1,1,,,Mixed,,Vaccination,,GOK,RVIL-MARIAKANI,,
Kilifi,K.South,Mtwapa,Mtwapa,-3.850091,39.793302,Village,3,2,2021,01/05/2021,Feb,2021,Rabies,Laboratory,sellar's staining,Dogs,0,1,1,,,extensive,,Vaccination,,GOK,RVIL-MARIAKANI,,
Kilifi,Malindi,Mambrui,Mambrui,-3.085493,40.136991,Village,4,3,2021,01/07/2021,March,2021,Rabies,Laboratory,Sellar stain,dogs,0,1,1,0,,Extensive,,Vaccination,0,GOK,rvil mariakani,,
Kilifi,Kaloleni,Mariakani,Mitangoni,-3.792299,39.447323,Crush,7,4,2021,01/07/2021,April,2021,Anthrax,Laboratory,Microscopy,Cattle,280,1,1,0,-,Mixed,-,Vaccination,-,GOK,RVIL MARIAKANI,,
Kilifi,Malindi,Barani,Barani,-3.205992,40.085602,Village,30,4,2021,1/30/2021,April,2021,Rabies,Laboratory,Sellar's stain,Dog,-,1,1,-,-,N/A,N/A,Vaccination,n/a,GOK,RVIL MARIAKANI,,
Kilifi,Malindi,Malindi,Shella,-3.221257,40.103968,Village,8,6,2021,01/08/2021,June,2021,Rabies,Laboratory,Microscopy,Dog,,1,1,,,N/A,,Vaccination,,GOK,RVIL-MARIAKANI,,
Kilifi,Malindi,Msabaha,Msabaha,-3.231299,40.047768,Village,10,6,2021,01/10/2021,June,2021,Anthrax,Laboratory,Microscopy,Cattle,300,1,1,,,Intensive,,Vaccination,,GOK,RVIL-MARIAKANI,,
Kirinyaga,KIRINYAGA CENTRAL,KUTUS,KIMICIRI,-0.583023,37.334331,VILLAGE,15,January,2021,1/16/2021,January,2021,Anthrax ,Laboratory,Giemsa Staining and Microscopy ,Pigs,270,10,8,0,0,INTENSIVE,2,N/A,N/A,GOK,RVIL-KARATINA,,
Kisii,South Mugirango,Bonya Bwanga,Bonyabange ibonge,-0.632128,34.740292,Village,15,2,2021,1/19/2021,Feb,2021,Rabies,Laboratory,RAT,Cattle,3,1,1,0,0,Mixed,0,Advised,0,GOK,CDVS-KISII,,
Kisii,Kitutu Chache North,Monyerero,,-0.5791031,34.8129106,Village/Farm,21,2,2021,1/22/2021,Feb,2021,Rabies,Clinical,,Dogs,1,1,0,0,0,N/A,0,[No Action],0,KABS,KABS,,
Kisii,Nyaribari Masaba,Kiamokama,-,-0.8044189,34.895184,Village/Farm,25,4,2021,1/26/2021,April,2021,Rabies,Clinical,N/A,Cattle,3,1,0,0,0,Extensive,0,[Quarantine],0,GOK,KABS,,
Kisumu,Nyando,Ahero,Ahero,-0.144317,34.939922,village,21,January,2021,1/21/2021,January,2021,Rabies,Clinical,None,"Dogs, cats",4,1,0,0,0,mixed,0,Surveillance/vaccinationDogs,4 dogs,GOK,CDVS-KISUMU,,
Kisumu,Kisumu Central,Railways,Southern,-0.106216,34.756393,Village,21,January,2021,1/21/2021,January,2021,Rabies,Clinical,None,"Dogs, cats",65,1,0,0,0,Mixed,0,Surveillance/Vaccination,65 dogs,GOK,CDVS-KISUMU,,
Kisumu,Muhoroni,Muhoroni koru,Muhoroni,-0.152195,35.226187,village,21,January,2021,1/21/2021,January,2021,Rabies,Clinical,None,dogs/donkey,25,1,0,0,0,Mixed,0,Surveillance/Vaccination,"10 dogs, 15 donkeys",GOK,CDVS-KISUMU,,
Kisumu,Nyando,Ahero,Ahero,-0.144317,34.939922,village,14,January,2021,1/14/2021,January,2021,Rabies,Clinical,None,"Dogs, cats",11,1,0,0,0,mixed,0,Surveillance/vaccinationDogs,11 dogs,GOK,CDVS-KISUMU,,
Kisumu,Kisumu Central,Railways,Southern,-0.106216,34.756393,Village,14,January,2021,1/14/2021,January,2021,Rabies,Clinical,None,"Dogs, cats",48,1,0,0,0,Mixed,0,Surveillance/Vaccination,48 dogs,GOK,CDVS-KISUMU,,
Kisumu,Muhoroni,Muhoroni koru,Muhoroni,-0.152195,35.226187,village,14,January,2021,1/14/2021,January,2021,Rabies,Clinical,None,"Dogs, cats",10,1,0,0,0,Mixed,0,Surveillance/Vaccination,10 dogs,GOK,CDVS-KISUMU,,
Kisumu,Nyakach,West Nyakach,-,-0.3550196,34.7556066,Village/Farm,25,4,2021,1/25/2021,April,2021,Anthrax,Clinical,N/A,Cattle,4,1,1,0,1,Extensive,-,[No Action],0,GOK,KABS,,
Kisumu,Seme,East Seme,-,-0.098149,34.5952292,Village/Farm,20,4,2021,1/26/2021,April,2021,Rabies,Clinical,N/A,Dog,2,1,1,0,0,N/A,0,[Vaccination],1,GOK,KABS,,
Kisumu,Nyakach,West Nyakach,-,-0.328023,34.7890961,Village/Farm,30,4,2021,1/30/2021,April,2021,Rift Valley Fever (RVF),Clinical,N/A,Sheep,21,1,0,0,0,Extensive,-,[Treatment],0,GOK,KABS,,
Kisumu,Kisumu East,Kolwa Central,Nigomo,-0.049156,34.662199,Village,14,5,2021,1/21/2021,May,2021,Rabies,Laboratory,RAT,Cattle,3,1,1,0,0,Extensive,0,Advised,0,GOK,RVIL KERICHO,,
Kisumu,Kisumu East,Kolwa West,Winam,-0.031469,34.714786,Village,15,5,2021,1/21/2021,May,2021,Rabies,Laboratory,RAT,Cattle,3,1,1,0,0,Extensive,0,Advised,0,GOK,RVIL KERICHO,,
Kitui,Kwavonza/Yatta,Kwavonza,,-1.185516,37.693582,Village/Farm,27,January,2021,1/29/2021,January,2021,Rabies,Clinical,,Goats,60,1,0,,,extensive,,quarantine,,GOK,CDVS-KITUI,,
Kitui,Kitui South,Ikanga/Kyatune,,-1.7491471,38.1092489,Village/Farm,18,January,2021,1/19/2021,January,2021,Rabies,Clinical,,Dogs,1,1,0,0,0,Extensive,0,[Vaccination],1,GOK,KABS,,
Kitui,Kitui Rural,Kwavonza/Yatta,,-1.4030975,37.7926735,Village/Farm,27,January,2021,1/29/2021,January,2021,Rabies,Clinical,,Goats,21,1,0,0,0,Extensive,0,[Quarantine],0,GOK,KABS,,
Kitui,Kitui East,Zombe/Mwitika,,-1.4334128,38.2478653,Village/Farm,8,2,2021,01/09/2021,Feb,2021,Rabies,Clinical,,Dogs,1,1,0,0,1,Extensive,,"[Stamping Out, Other]",0,KABS,KABS,,
Kitui,Mwingi Central,Kivou,,-0.930688,38.0593434,Village/Farm,17,3,2021,1/18/2021,March,2021,Brucellosis,Clinical,,Goats,10,1,0,0,0,Extensive,,[Treatment],0,KABS,Kabs,,
Kitui,Kitui central,Mulundi,-,-1.349715,38.051248,-,-,May,2021,1/19/2021,May,2021,Rabies,Laboratory,FAT,Goat,-,1,-,-,-,N/A,-,-,N/A,GOK,TRF-CVL,,
Kitui,Mwingi Central,Kivou,-,-0.8593796,38.0791778,Village/Farm,21,April,2021,1/27/2021,May,2021,Rabies,Laboratory,N/A,Dog,0,1,0,0,0,Intensive,-,[Vaccination],4,GOK,KABS,,
Kitui,Kitui East,Zombe/Mwitika,-,-1.44057,38.221798,Village/Farm,29,May,2021,1/30/2021,June,2021,Anthrax,Post Mortem,Necropsy,Cattle,2,6,2,0,2,Extensive,0,Disinfecting With Jik,0,GOK,KABS,,
Kitui ,Kitui East,Zombe/Mwitika,zombe,-1.44057,38.221798,Village,29,May,2021,1/30/2021,June,2021,Anthrax,clinical,N/A,Cattle,6,2,2,0,,Extensive,2,burned  and burried ,,GOK,CDVS-KITUI,,
