date,county,diseases,diagnosis,hum_cases,catt_cases,cam_cases,goat_cases,shp_cases,sheep_pop,goat_pop,cam_pop,catt_pop,y,hum_pop,hum_incidence,catt_incidence,cam_incidence,goat_incidence,shp_incidence
2016-12-01,Embu,Brucellosis,Lab confirmed,43,NA,NA,NA,NA,90492,538266,456,276830,2016,55248,0.78,NA,NA,NA,NA
2016-12-01,Garissa,Brucellosis,Clinically confirmed,90,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2016,337712,0.27,NA,NA,NA,NA
2016-12-01,Garissa,Brucellosis,Lab confirmed,423,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2016,337712,1.25,NA,NA,NA,NA
2016-12-01,Homa Bay,Brucellosis,Clinically confirmed,52,NA,NA,NA,NA,296748,359110,0,681938,2016,139221,0.37,NA,NA,NA,NA
2016-12-01,Homa Bay,Brucellosis,Lab confirmed,780,NA,NA,NA,NA,296748,359110,0,681938,2016,139221,5.6,NA,NA,NA,NA
2016-12-01,Isiolo,Brucellosis,Clinically confirmed,41,NA,NA,NA,NA,1709450,2060010,297718,543196,2016,33204,1.23,NA,NA,NA,NA
2016-12-01,Isiolo,Brucellosis,Lab confirmed,21,NA,NA,NA,NA,1709450,2060010,297718,543196,2016,33204,0.63,NA,NA,NA,NA
2016-12-01,Kajiado,Brucellosis,Clinically confirmed,202,NA,NA,NA,NA,2241298,1755488,7168,1155420,2016,266941,0.76,NA,NA,NA,NA
2016-12-01,Kajiado,Brucellosis,Lab confirmed,1029,NA,NA,NA,NA,2241298,1755488,7168,1155420,2016,266941,3.85,NA,NA,NA,NA
2016-12-01,Kakamega,Brucellosis,Clinically confirmed,152,NA,NA,NA,NA,113768,156288,0,806900,2016,185335,0.82,NA,NA,NA,NA
2016-12-01,Kakamega,Brucellosis,Lab confirmed,625,NA,NA,NA,NA,113768,156288,0,806900,2016,185335,3.37,NA,NA,NA,NA
2016-12-01,Kericho,Brucellosis,Clinically confirmed,146,NA,NA,NA,NA,112476,143750,0,483296,2016,90807,1.61,NA,NA,NA,NA
2016-12-01,Kericho,Brucellosis,Lab confirmed,714,NA,NA,NA,NA,112476,143750,0,483296,2016,90807,7.86,NA,NA,NA,NA
2016-12-01,Kiambu,Brucellosis,Clinically confirmed,60,NA,NA,NA,NA,236778,167194,0,400788,2016,797984,0.08,NA,NA,NA,NA
2016-12-01,Kiambu,Brucellosis,Lab confirmed,747,NA,NA,NA,NA,236778,167194,0,400788,2016,797984,0.94,NA,NA,NA,NA
2016-12-01,Kilifi,Brucellosis,Lab confirmed,7,NA,NA,NA,NA,112962,1084514,4044,472914,2016,387955,0.02,NA,NA,NA,NA
2016-12-01,Kirinyaga,Brucellosis,Clinically confirmed,12,NA,NA,NA,NA,53502,213688,0,232882,2016,96346,0.12,NA,NA,NA,NA
2016-12-01,Kirinyaga,Brucellosis,Lab confirmed,413,NA,NA,NA,NA,53502,213688,0,232882,2016,96346,4.29,NA,NA,NA,NA
2016-12-01,Kisii,Brucellosis,Clinically confirmed,271,NA,NA,NA,NA,22002,113892,0,433716,2016,206482,1.31,NA,NA,NA,NA
2016-12-01,Kisii,Brucellosis,Lab confirmed,1271,NA,NA,NA,NA,22002,113892,0,433716,2016,206482,6.16,NA,NA,NA,NA
2016-12-01,Kisumu,Brucellosis,Clinically confirmed,286,NA,NA,NA,NA,327074,275392,0,485992,2016,377447,0.76,NA,NA,NA,NA
2016-12-01,Kisumu,Brucellosis,Lab confirmed,686,NA,NA,NA,NA,327074,275392,0,485992,2016,377447,1.82,NA,NA,NA,NA
2016-12-01,Kitui,Brucellosis,Clinically confirmed,110,NA,NA,NA,NA,211660,2741120,10404,687264,2016,48396,2.27,NA,NA,NA,NA
2016-12-01,Kitui,Brucellosis,Lab confirmed,480,NA,NA,NA,NA,211660,2741120,10404,687264,2016,48396,9.92,NA,NA,NA,NA
2016-12-01,Kwale,Brucellosis,Clinically confirmed,34,NA,NA,NA,NA,181230,764820,2192,620868,2016,127641,0.27,NA,NA,NA,NA
2016-12-01,Kwale,Brucellosis,Lab confirmed,7,NA,NA,NA,NA,181230,764820,2192,620868,2016,127641,0.05,NA,NA,NA,NA
2016-12-01,Laikipia,Brucellosis,Clinically confirmed,73,NA,NA,NA,NA,1227564,805052,15654,540130,2016,63003,1.16,NA,NA,NA,NA
2016-12-01,Laikipia,Brucellosis,Lab confirmed,474,NA,NA,NA,NA,1227564,805052,15654,540130,2016,63003,7.52,NA,NA,NA,NA
2016-12-01,Lamu,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,84290,195758,250,196642,2016,41829,0.05,NA,NA,NA,NA
2016-12-01,Lamu,Brucellosis,Lab confirmed,2,NA,NA,NA,NA,84290,195758,250,196642,2016,41829,0.05,NA,NA,NA,NA
2016-12-01,Machakos,Brucellosis,Clinically confirmed,142,NA,NA,NA,NA,343050,1249782,2946,724702,2016,189410,0.75,NA,NA,NA,NA
2016-12-01,Machakos,Brucellosis,Lab confirmed,432,NA,NA,NA,NA,343050,1249782,2946,724702,2016,189410,2.28,NA,NA,NA,NA
2016-12-01,Makueni,Brucellosis,Clinically confirmed,130,NA,NA,NA,NA,266230,1599276,2222,651606,2016,42055,3.09,NA,NA,NA,NA
2016-12-01,Makueni,Brucellosis,Lab confirmed,837,NA,NA,NA,NA,266230,1599276,2222,651606,2016,42055,19.9,NA,NA,NA,NA
2016-12-01,Mandera,Brucellosis,Clinically confirmed,45,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2016,296177,0.15,NA,NA,NA,NA
2016-12-01,Mandera,Brucellosis,Lab confirmed,103,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2016,296177,0.35,NA,NA,NA,NA
2016-12-01,Marsabit,Brucellosis,Clinically confirmed,215,NA,NA,NA,NA,1255664,1488950,430468,481472,2016,45811,4.69,NA,NA,NA,NA
2016-12-01,Marsabit,Brucellosis,Lab confirmed,207,NA,NA,NA,NA,1255664,1488950,430468,481472,2016,45811,4.52,NA,NA,NA,NA
2016-12-01,Meru,Brucellosis,Clinically confirmed,33,NA,NA,NA,NA,277542,684396,11464,624368,2016,224733,0.15,NA,NA,NA,NA
2016-12-01,Meru,Brucellosis,Lab confirmed,358,NA,NA,NA,NA,277542,684396,11464,624368,2016,224733,1.59,NA,NA,NA,NA
2016-12-01,Migori,Brucellosis,Clinically confirmed,240,NA,NA,NA,NA,141704,284408,0,646640,2016,133548,1.8,NA,NA,NA,NA
2016-12-01,Migori,Brucellosis,Lab confirmed,1339,NA,NA,NA,NA,141704,284408,0,646640,2016,133548,10.03,NA,NA,NA,NA
2016-12-01,Mombasa,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,4584,50822,116,21302,2016,978646,0,NA,NA,NA,NA
2016-12-01,Mombasa,Brucellosis,Lab confirmed,14,NA,NA,NA,NA,4584,50822,116,21302,2016,978646,0.01,NA,NA,NA,NA
2016-12-01,Murang'a,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,112950,347526,0,420206,2016,109383,0.02,NA,NA,NA,NA
2016-12-01,Murang'a,Brucellosis,Lab confirmed,52,NA,NA,NA,NA,112950,347526,0,420206,2016,109383,0.48,NA,NA,NA,NA
2016-12-01,Nairobi,Brucellosis,Clinically confirmed,299,NA,NA,NA,NA,38218,56830,0,58658,2016,3878243,0.08,NA,NA,NA,NA
2016-12-01,Nairobi,Brucellosis,Lab confirmed,110,NA,NA,NA,NA,38218,56830,0,58658,2016,3878243,0.03,NA,NA,NA,NA
2016-12-01,Nakuru,Brucellosis,Clinically confirmed,384,NA,NA,NA,NA,1064442,410784,776,793052,2016,663495,0.58,NA,NA,NA,NA
2016-12-01,Nakuru,Brucellosis,Lab confirmed,1931,NA,NA,NA,NA,1064442,410784,776,793052,2016,663495,2.91,NA,NA,NA,NA
2016-12-01,Nandi,Brucellosis,Clinically confirmed,630,NA,NA,NA,NA,195424,70192,0,486836,2016,59244,10.63,NA,NA,NA,NA
2016-12-01,Nandi,Brucellosis,Lab confirmed,1115,NA,NA,NA,NA,195424,70192,0,486836,2016,59244,18.82,NA,NA,NA,NA
2016-12-01,Narok,Brucellosis,Clinically confirmed,271,NA,NA,NA,NA,5207084,2031690,3238,2977782,2016,42809,6.33,NA,NA,NA,NA
2016-12-01,Narok,Brucellosis,Lab confirmed,593,NA,NA,NA,NA,5207084,2031690,3238,2977782,2016,42809,13.85,NA,NA,NA,NA
2016-12-01,Nyamira,Brucellosis,Clinically confirmed,162,NA,NA,NA,NA,23574,78670,0,239250,2016,82606,1.96,NA,NA,NA,NA
2016-12-01,Nyamira,Brucellosis,Lab confirmed,573,NA,NA,NA,NA,23574,78670,0,239250,2016,82606,6.94,NA,NA,NA,NA
2016-12-01,Nyandarua,Brucellosis,Clinically confirmed,116,NA,NA,NA,NA,555524,74018,0,422726,2016,56732,2.04,NA,NA,NA,NA
2016-12-01,Nyandarua,Brucellosis,Lab confirmed,337,NA,NA,NA,NA,555524,74018,0,422726,2016,56732,5.94,NA,NA,NA,NA
2016-12-01,Nyeri,Brucellosis,Clinically confirmed,3,NA,NA,NA,NA,307456,214920,0,329014,2016,96389,0.03,NA,NA,NA,NA
2016-12-01,Nyeri,Brucellosis,Lab confirmed,222,NA,NA,NA,NA,307456,214920,0,329014,2016,96389,2.3,NA,NA,NA,NA
2016-12-01,Samburu,Brucellosis,Clinically confirmed,85,NA,NA,NA,NA,1133544,1433174,96344,571266,2016,11258,7.55,NA,NA,NA,NA
2016-12-01,Samburu,Brucellosis,Lab confirmed,267,NA,NA,NA,NA,1133544,1433174,96344,571266,2016,11258,23.72,NA,NA,NA,NA
2016-12-01,Siaya,Brucellosis,Clinically confirmed,69,NA,NA,NA,NA,266220,326444,0,652362,2016,86863,0.79,NA,NA,NA,NA
2016-12-01,Siaya,Brucellosis,Lab confirmed,315,NA,NA,NA,NA,266220,326444,0,652362,2016,86863,3.63,NA,NA,NA,NA
2016-12-01,Taita Taveta,Brucellosis,Clinically confirmed,1,NA,NA,NA,NA,93070,404226,5260,229628,2016,38637,0.03,NA,NA,NA,NA
2016-12-01,Taita Taveta,Brucellosis,Lab confirmed,21,NA,NA,NA,NA,93070,404226,5260,229628,2016,38637,0.54,NA,NA,NA,NA
2016-12-01,Tana River,Brucellosis,Clinically confirmed,6,NA,NA,NA,NA,896132,1181712,106596,543666,2016,29607,0.2,NA,NA,NA,NA
2016-12-01,Tana River,Brucellosis,Lab confirmed,81,NA,NA,NA,NA,896132,1181712,106596,543666,2016,29607,2.74,NA,NA,NA,NA
2016-12-01,Tharaka Nithi,Brucellosis,Clinically confirmed,151,NA,NA,NA,NA,107632,428434,248,181412,2016,18052,8.36,NA,NA,NA,NA
2016-12-01,Tharaka Nithi,Brucellosis,Lab confirmed,414,NA,NA,NA,NA,107632,428434,248,181412,2016,18052,22.93,NA,NA,NA,NA
2016-12-01,Trans Nzoia,Brucellosis,Clinically confirmed,253,NA,NA,NA,NA,272690,56398,0,366936,2016,154176,1.64,NA,NA,NA,NA
2016-12-01,Trans Nzoia,Brucellosis,Lab confirmed,1016,NA,NA,NA,NA,272690,56398,0,366936,2016,154176,6.59,NA,NA,NA,NA
2016-12-01,Turkana,Brucellosis,Clinically confirmed,361,NA,NA,NA,NA,2107512,3981858,523846,649608,2016,44542,8.1,NA,NA,NA,NA
2016-12-01,Turkana,Brucellosis,Lab confirmed,618,NA,NA,NA,NA,2107512,3981858,523846,649608,2016,44542,13.87,NA,NA,NA,NA
2016-12-01,Uasin Gishu,Brucellosis,Clinically confirmed,426,NA,NA,NA,NA,439850,91708,296,556844,2016,309412,1.38,NA,NA,NA,NA
2016-12-01,Uasin Gishu,Brucellosis,Lab confirmed,1467,NA,NA,NA,NA,439850,91708,296,556844,2016,309412,4.74,NA,NA,NA,NA
2016-12-01,Vihiga,Brucellosis,Clinically confirmed,55,NA,NA,NA,NA,12290,61708,0,253236,2016,94732,0.58,NA,NA,NA,NA
2016-12-01,Vihiga,Brucellosis,Lab confirmed,123,NA,NA,NA,NA,12290,61708,0,253236,2016,94732,1.3,NA,NA,NA,NA
2016-12-01,Wajir,Brucellosis,Clinically confirmed,68,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2016,130226,0.52,NA,NA,NA,NA
2016-12-01,Wajir,Brucellosis,Lab confirmed,537,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2016,130226,4.12,NA,NA,NA,NA
2016-12-01,West Pokot,Brucellosis,Clinically confirmed,288,NA,NA,NA,NA,716586,1528350,38778,833676,2016,25564,11.27,NA,NA,NA,NA
2016-12-01,West Pokot,Brucellosis,Lab confirmed,972,NA,NA,NA,NA,716586,1528350,38778,833676,2016,25564,38.02,NA,NA,NA,NA
2015-01-01,Baringo,Brucellosis,Clinically confirmed,165,NA,NA,NA,NA,686686,1867454,77000,819692,2015,43215,3.82,NA,NA,NA,NA
2015-01-01,Baringo,Brucellosis,Lab confirmed,100,NA,NA,NA,NA,686686,1867454,77000,819692,2015,43215,2.31,NA,NA,NA,NA
2015-01-01,Bomet,Brucellosis,Clinically confirmed,93,NA,NA,NA,NA,160984,152918,0,636418,2015,58630,1.59,NA,NA,NA,NA
2015-01-01,Bomet,Brucellosis,Lab confirmed,183,NA,NA,NA,NA,160984,152918,0,636418,2015,58630,3.12,NA,NA,NA,NA
2015-01-01,Bungoma,Brucellosis,Clinically confirmed,164,NA,NA,NA,NA,156988,219386,0,702518,2015,182354,0.9,NA,NA,NA,NA
2015-01-01,Bungoma,Brucellosis,Lab confirmed,691,NA,NA,NA,NA,156988,219386,0,702518,2015,182354,3.79,NA,NA,NA,NA
2015-01-01,Busia,Brucellosis,Clinically confirmed,74,NA,NA,NA,NA,43408,164606,0,413256,2015,113681,0.65,NA,NA,NA,NA
2015-01-01,Busia,Brucellosis,Lab confirmed,231,NA,NA,NA,NA,43408,164606,0,413256,2015,113681,2.03,NA,NA,NA,NA
2015-01-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,256,NA,NA,NA,NA,380062,199852,178,300906,2015,15327,16.7,NA,NA,NA,NA
2015-01-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,164,NA,NA,NA,NA,380062,199852,178,300906,2015,15327,10.7,NA,NA,NA,NA
2015-01-01,Embu,Brucellosis,Clinically confirmed,23,NA,NA,NA,NA,90492,538266,456,276830,2015,78534,0.29,NA,NA,NA,NA
2015-01-01,Garissa,Brucellosis,Clinically confirmed,79,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2015,288900,0.27,NA,NA,NA,NA
2015-01-01,Garissa,Brucellosis,Lab confirmed,40,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2015,288900,0.14,NA,NA,NA,NA
2015-01-01,Homa Bay,Brucellosis,Clinically confirmed,53,NA,NA,NA,NA,296748,359110,0,681938,2015,181824,0.29,NA,NA,NA,NA
2015-01-01,Homa Bay,Brucellosis,Lab confirmed,67,NA,NA,NA,NA,296748,359110,0,681938,2015,181824,0.37,NA,NA,NA,NA
2015-01-01,Isiolo,Brucellosis,Clinically confirmed,75,NA,NA,NA,NA,1709450,2060010,297718,543196,2015,40911,1.83,NA,NA,NA,NA
2015-01-01,Kajiado,Brucellosis,Clinically confirmed,205,NA,NA,NA,NA,2241298,1755488,7168,1155420,2015,256008,0.8,NA,NA,NA,NA
2015-01-01,Kajiado,Brucellosis,Lab confirmed,14,NA,NA,NA,NA,2241298,1755488,7168,1155420,2015,256008,0.05,NA,NA,NA,NA
2015-01-01,Kakamega,Brucellosis,Clinically confirmed,162,NA,NA,NA,NA,113768,156288,0,806900,2015,240508,0.67,NA,NA,NA,NA
2015-01-01,Kakamega,Brucellosis,Lab confirmed,482,NA,NA,NA,NA,113768,156288,0,806900,2015,240508,2,NA,NA,NA,NA
2015-01-01,Kericho,Brucellosis,Clinically confirmed,147,NA,NA,NA,NA,112476,143750,0,483296,2015,78449,1.87,NA,NA,NA,NA
2015-01-01,Kericho,Brucellosis,Lab confirmed,206,NA,NA,NA,NA,112476,143750,0,483296,2015,78449,2.63,NA,NA,NA,NA
2015-01-01,Kiambu,Brucellosis,Clinically confirmed,137,NA,NA,NA,NA,236778,167194,0,400788,2015,958981,0.14,NA,NA,NA,NA
2015-01-01,Kiambu,Brucellosis,Lab confirmed,532,NA,NA,NA,NA,236778,167194,0,400788,2015,958981,0.55,NA,NA,NA,NA
2015-01-01,Kilifi,Brucellosis,Clinically confirmed,1,NA,NA,NA,NA,112962,1084514,4044,472914,2015,370934,0,NA,NA,NA,NA
2015-01-01,Kilifi,Brucellosis,Lab confirmed,1,NA,NA,NA,NA,112962,1084514,4044,472914,2015,370934,0,NA,NA,NA,NA
2015-01-01,Kirinyaga,Brucellosis,Clinically confirmed,83,NA,NA,NA,NA,53502,213688,0,232882,2015,125395,0.66,NA,NA,NA,NA
2015-01-01,Kisii,Brucellosis,Clinically confirmed,507,NA,NA,NA,NA,22002,113892,0,433716,2015,308474,1.64,NA,NA,NA,NA
2015-01-01,Kisii,Brucellosis,Lab confirmed,944,NA,NA,NA,NA,22002,113892,0,433716,2015,308474,3.06,NA,NA,NA,NA
2015-01-01,Kisumu,Brucellosis,Clinically confirmed,41,NA,NA,NA,NA,327074,275392,0,485992,2015,425059,0.1,NA,NA,NA,NA
2015-01-01,Kisumu,Brucellosis,Lab confirmed,63,NA,NA,NA,NA,327074,275392,0,485992,2015,425059,0.15,NA,NA,NA,NA
2015-01-01,Kitui,Brucellosis,Clinically confirmed,236,NA,NA,NA,NA,211660,2741120,10404,687264,2015,70675,3.34,NA,NA,NA,NA
2015-01-01,Laikipia,Brucellosis,Clinically confirmed,146,NA,NA,NA,NA,1227564,805052,15654,540130,2015,53820,2.71,NA,NA,NA,NA
2015-01-01,Machakos,Brucellosis,Clinically confirmed,69,NA,NA,NA,NA,343050,1249782,2946,724702,2015,239214,0.29,NA,NA,NA,NA
2015-01-01,Machakos,Brucellosis,Lab confirmed,14,NA,NA,NA,NA,343050,1249782,2946,724702,2015,239214,0.06,NA,NA,NA,NA
2015-01-01,Makueni,Brucellosis,Clinically confirmed,211,NA,NA,NA,NA,266230,1599276,2222,651606,2015,67780,3.11,NA,NA,NA,NA
2015-01-01,Makueni,Brucellosis,Lab confirmed,584,NA,NA,NA,NA,266230,1599276,2222,651606,2015,67780,8.62,NA,NA,NA,NA
2015-01-01,Mandera,Brucellosis,Clinically confirmed,54,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2015,253755,0.21,NA,NA,NA,NA
2015-01-01,Mandera,Brucellosis,Lab confirmed,324,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2015,253755,1.28,NA,NA,NA,NA
2015-01-01,Marsabit,Brucellosis,Clinically confirmed,181,NA,NA,NA,NA,1255664,1488950,430468,481472,2015,46794,3.87,NA,NA,NA,NA
2015-01-01,Meru,Brucellosis,Clinically confirmed,115,NA,NA,NA,NA,277542,684396,11464,624368,2015,234991,0.49,NA,NA,NA,NA
2015-01-01,Meru,Brucellosis,Lab confirmed,252,NA,NA,NA,NA,277542,684396,11464,624368,2015,234991,1.07,NA,NA,NA,NA
2015-01-01,Migori,Brucellosis,Clinically confirmed,121,NA,NA,NA,NA,141704,284408,0,646640,2015,173561,0.7,NA,NA,NA,NA
2015-01-01,Migori,Brucellosis,Lab confirmed,133,NA,NA,NA,NA,141704,284408,0,646640,2015,173561,0.77,NA,NA,NA,NA
2015-01-01,Mombasa,Brucellosis,Clinically confirmed,9,NA,NA,NA,NA,4584,50822,116,21302,2015,807826,0.01,NA,NA,NA,NA
2015-01-01,Murang'a,Brucellosis,Clinically confirmed,238,NA,NA,NA,NA,112950,347526,0,420206,2015,198303,1.2,NA,NA,NA,NA
2015-01-01,Murang'a,Brucellosis,Lab confirmed,64,NA,NA,NA,NA,112950,347526,0,420206,2015,198303,0.32,NA,NA,NA,NA
2015-01-01,Nairobi,Brucellosis,Clinically confirmed,322,NA,NA,NA,NA,38218,56830,0,58658,2015,3661502,0.09,NA,NA,NA,NA
2015-01-01,Nairobi,Brucellosis,Lab confirmed,206,NA,NA,NA,NA,38218,56830,0,58658,2015,3661502,0.06,NA,NA,NA,NA
2015-01-01,Nakuru,Brucellosis,Clinically confirmed,486,NA,NA,NA,NA,1064442,410784,776,793052,2015,666718,0.73,NA,NA,NA,NA
2015-01-01,Nakuru,Brucellosis,Lab confirmed,576,NA,NA,NA,NA,1064442,410784,776,793052,2015,666718,0.86,NA,NA,NA,NA
2015-01-01,Nandi,Brucellosis,Clinically confirmed,325,NA,NA,NA,NA,195424,70192,0,486836,2015,67251,4.83,NA,NA,NA,NA
2015-01-01,Nandi,Brucellosis,Lab confirmed,139,NA,NA,NA,NA,195424,70192,0,486836,2015,67251,2.07,NA,NA,NA,NA
2015-01-01,Narok,Brucellosis,Clinically confirmed,268,NA,NA,NA,NA,5207084,2031690,3238,2977782,2015,47215,5.68,NA,NA,NA,NA
2015-01-01,Nyamira,Brucellosis,Clinically confirmed,224,NA,NA,NA,NA,23574,78670,0,239250,2015,126743,1.77,NA,NA,NA,NA
2015-01-01,Nyamira,Brucellosis,Lab confirmed,178,NA,NA,NA,NA,23574,78670,0,239250,2015,126743,1.4,NA,NA,NA,NA
2015-01-01,Nyandarua,Brucellosis,Clinically confirmed,120,NA,NA,NA,NA,555524,74018,0,422726,2015,92310,1.3,NA,NA,NA,NA
2015-01-01,Nyandarua,Brucellosis,Lab confirmed,213,NA,NA,NA,NA,555524,74018,0,422726,2015,92310,2.31,NA,NA,NA,NA
2015-01-01,Nyeri,Brucellosis,Clinically confirmed,4,NA,NA,NA,NA,307456,214920,0,329014,2015,161752,0.02,NA,NA,NA,NA
2015-01-01,Nyeri,Brucellosis,Lab confirmed,126,NA,NA,NA,NA,307456,214920,0,329014,2015,161752,0.78,NA,NA,NA,NA
2015-01-01,Samburu,Brucellosis,Clinically confirmed,40,NA,NA,NA,NA,1133544,1433174,96344,571266,2015,19932,2.01,NA,NA,NA,NA
2015-01-01,Samburu,Brucellosis,Lab confirmed,81,NA,NA,NA,NA,1133544,1433174,96344,571266,2015,19932,4.06,NA,NA,NA,NA
2015-01-01,Siaya,Brucellosis,Clinically confirmed,30,NA,NA,NA,NA,266220,326444,0,652362,2015,123161,0.24,NA,NA,NA,NA
2015-01-01,Siaya,Brucellosis,Lab confirmed,65,NA,NA,NA,NA,266220,326444,0,652362,2015,123161,0.53,NA,NA,NA,NA
2015-01-01,Taita Taveta,Brucellosis,Clinically confirmed,41,NA,NA,NA,NA,93070,404226,5260,229628,2015,57122,0.72,NA,NA,NA,NA
2015-01-01,Tana River,Brucellosis,Clinically confirmed,10,NA,NA,NA,NA,896132,1181712,106596,543666,2015,28309,0.35,NA,NA,NA,NA
2015-01-01,Tharaka Nithi,Brucellosis,Clinically confirmed,160,NA,NA,NA,NA,107632,428434,248,181412,2015,32012,5,NA,NA,NA,NA
2015-01-01,Trans Nzoia,Brucellosis,Clinically confirmed,499,NA,NA,NA,NA,272690,56398,0,366936,2015,157419,3.17,NA,NA,NA,NA
2015-01-01,Trans Nzoia,Brucellosis,Lab confirmed,1398,NA,NA,NA,NA,272690,56398,0,366936,2015,157419,8.88,NA,NA,NA,NA
2015-01-01,Turkana,Brucellosis,Clinically confirmed,167,NA,NA,NA,NA,2107512,3981858,523846,649608,2015,54880,3.04,NA,NA,NA,NA
2015-01-01,Turkana,Brucellosis,Lab confirmed,503,NA,NA,NA,NA,2107512,3981858,523846,649608,2015,54880,9.17,NA,NA,NA,NA
2015-01-01,Uasin Gishu,Brucellosis,Clinically confirmed,547,NA,NA,NA,NA,439850,91708,296,556844,2015,315561,1.73,NA,NA,NA,NA
2015-01-01,Uasin Gishu,Brucellosis,Lab confirmed,311,NA,NA,NA,NA,439850,91708,296,556844,2015,315561,0.99,NA,NA,NA,NA
2015-01-01,Vihiga,Brucellosis,Clinically confirmed,74,NA,NA,NA,NA,12290,61708,0,253236,2015,127743,0.58,NA,NA,NA,NA
2015-01-01,Vihiga,Brucellosis,Lab confirmed,161,NA,NA,NA,NA,12290,61708,0,253236,2015,127743,1.26,NA,NA,NA,NA
2015-01-01,Wajir,Brucellosis,Clinically confirmed,61,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2015,120670,0.51,NA,NA,NA,NA
2015-01-01,Wajir,Brucellosis,Lab confirmed,150,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2015,120670,1.24,NA,NA,NA,NA
2015-01-01,West Pokot,Brucellosis,Clinically confirmed,218,NA,NA,NA,NA,716586,1528350,38778,833676,2015,28954,7.53,NA,NA,NA,NA
2015-01-01,West Pokot,Brucellosis,Lab confirmed,731,NA,NA,NA,NA,716586,1528350,38778,833676,2015,28954,25.25,NA,NA,NA,NA
2015-02-01,Baringo,Brucellosis,Clinically confirmed,293,NA,NA,NA,NA,686686,1867454,77000,819692,2015,43215,6.78,NA,NA,NA,NA
2015-02-01,Baringo,Brucellosis,Lab confirmed,310,NA,NA,NA,NA,686686,1867454,77000,819692,2015,43215,7.17,NA,NA,NA,NA
2015-02-01,Bomet,Brucellosis,Clinically confirmed,163,NA,NA,NA,NA,160984,152918,0,636418,2015,58630,2.78,NA,NA,NA,NA
2015-02-01,Bomet,Brucellosis,Lab confirmed,174,NA,NA,NA,NA,160984,152918,0,636418,2015,58630,2.97,NA,NA,NA,NA
2015-02-01,Bungoma,Brucellosis,Clinically confirmed,168,NA,NA,NA,NA,156988,219386,0,702518,2015,182354,0.92,NA,NA,NA,NA
2015-02-01,Bungoma,Brucellosis,Lab confirmed,949,NA,NA,NA,NA,156988,219386,0,702518,2015,182354,5.2,NA,NA,NA,NA
2015-02-01,Busia,Brucellosis,Clinically confirmed,28,NA,NA,NA,NA,43408,164606,0,413256,2015,113681,0.25,NA,NA,NA,NA
2015-02-01,Busia,Brucellosis,Lab confirmed,255,NA,NA,NA,NA,43408,164606,0,413256,2015,113681,2.24,NA,NA,NA,NA
2015-02-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,421,NA,NA,NA,NA,380062,199852,178,300906,2015,15327,27.47,NA,NA,NA,NA
2015-02-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,378,NA,NA,NA,NA,380062,199852,178,300906,2015,15327,24.66,NA,NA,NA,NA
2015-02-01,Embu,Brucellosis,Clinically confirmed,69,NA,NA,NA,NA,90492,538266,456,276830,2015,78534,0.88,NA,NA,NA,NA
2015-02-01,Garissa,Brucellosis,Clinically confirmed,53,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2015,288900,0.18,NA,NA,NA,NA
2015-02-01,Garissa,Brucellosis,Lab confirmed,70,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2015,288900,0.24,NA,NA,NA,NA
2015-02-01,Homa Bay,Brucellosis,Clinically confirmed,21,NA,NA,NA,NA,296748,359110,0,681938,2015,181824,0.12,NA,NA,NA,NA
2015-02-01,Homa Bay,Brucellosis,Lab confirmed,111,NA,NA,NA,NA,296748,359110,0,681938,2015,181824,0.61,NA,NA,NA,NA
2015-02-01,Isiolo,Brucellosis,Clinically confirmed,37,NA,NA,NA,NA,1709450,2060010,297718,543196,2015,40911,0.9,NA,NA,NA,NA
2015-02-01,Kajiado,Brucellosis,Clinically confirmed,217,NA,NA,NA,NA,2241298,1755488,7168,1155420,2015,256008,0.85,NA,NA,NA,NA
2015-02-01,Kajiado,Brucellosis,Lab confirmed,126,NA,NA,NA,NA,2241298,1755488,7168,1155420,2015,256008,0.49,NA,NA,NA,NA
2015-02-01,Kakamega,Brucellosis,Clinically confirmed,123,NA,NA,NA,NA,113768,156288,0,806900,2015,240508,0.51,NA,NA,NA,NA
2015-02-01,Kakamega,Brucellosis,Lab confirmed,735,NA,NA,NA,NA,113768,156288,0,806900,2015,240508,3.06,NA,NA,NA,NA
