date,county,diseases,diagnosis,hum_cases,catt_cases,cam_cases,goat_cases,shp_cases,sheep_pop,goat_pop,cam_pop,catt_pop,y
2016-10-01,Mombasa,Brucellosis,Clinically confirmed,13,NA,NA,NA,NA,4584,50822,116,21302,2016
2016-10-01,Mombasa,Brucellosis,Lab confirmed,42,NA,NA,NA,NA,4584,50822,116,21302,2016
2016-10-01,Murang'a,Brucellosis,Clinically confirmed,19,NA,NA,NA,NA,112950,347526,0,420206,2016
2016-10-01,Murang'a,Brucellosis,Lab confirmed,186,NA,NA,NA,NA,112950,347526,0,420206,2016
2016-10-01,Nairobi,Brucellosis,Clinically confirmed,388,NA,NA,NA,NA,38218,56830,0,58658,2016
2016-10-01,Nairobi,Brucellosis,Lab confirmed,248,NA,NA,NA,NA,38218,56830,0,58658,2016
2016-10-01,Nakuru,Brucellosis,Clinically confirmed,448,NA,NA,NA,NA,1064442,410784,776,793052,2016
2016-10-01,Nakuru,Brucellosis,Lab confirmed,2673,NA,NA,NA,NA,1064442,410784,776,793052,2016
2016-10-01,Nandi,Brucellosis,Clinically confirmed,1275,NA,NA,NA,NA,195424,70192,0,486836,2016
2016-10-01,Nandi,Brucellosis,Lab confirmed,2628,NA,NA,NA,NA,195424,70192,0,486836,2016
2016-10-01,Narok,Brucellosis,Clinically confirmed,404,NA,NA,NA,NA,5207084,2031690,3238,2977782,2016
2016-10-01,Narok,Brucellosis,Lab confirmed,992,NA,NA,NA,NA,5207084,2031690,3238,2977782,2016
2016-10-01,Nyamira,Brucellosis,Clinically confirmed,316,NA,NA,NA,NA,23574,78670,0,239250,2016
2016-10-01,Nyamira,Brucellosis,Lab confirmed,1447,NA,NA,NA,NA,23574,78670,0,239250,2016
2016-10-01,Nyandarua,Brucellosis,Clinically confirmed,313,NA,NA,NA,NA,555524,74018,0,422726,2016
2016-10-01,Nyandarua,Brucellosis,Lab confirmed,1175,NA,NA,NA,NA,555524,74018,0,422726,2016
2016-10-01,Nyeri,Brucellosis,Clinically confirmed,3,NA,NA,NA,NA,307456,214920,0,329014,2016
2016-10-01,Nyeri,Brucellosis,Lab confirmed,132,NA,NA,NA,NA,307456,214920,0,329014,2016
2016-10-01,Samburu,Brucellosis,Clinically confirmed,158,NA,NA,NA,NA,1133544,1433174,96344,571266,2016
2016-10-01,Samburu,Brucellosis,Lab confirmed,535,NA,NA,NA,NA,1133544,1433174,96344,571266,2016
2016-10-01,Siaya,Brucellosis,Clinically confirmed,123,NA,NA,NA,NA,266220,326444,0,652362,2016
2016-10-01,Siaya,Brucellosis,Lab confirmed,1080,NA,NA,NA,NA,266220,326444,0,652362,2016
2016-10-01,Taita Taveta,Brucellosis,Clinically confirmed,15,NA,NA,NA,NA,93070,404226,5260,229628,2016
2016-10-01,Taita Taveta,Brucellosis,Lab confirmed,22,NA,NA,NA,NA,93070,404226,5260,229628,2016
2016-10-01,Tana River,Brucellosis,Clinically confirmed,7,NA,NA,NA,NA,896132,1181712,106596,543666,2016
2016-10-01,Tana River,Brucellosis,Lab confirmed,121,NA,NA,NA,NA,896132,1181712,106596,543666,2016
2016-10-01,Tharaka Nithi,Brucellosis,Clinically confirmed,121,NA,NA,NA,NA,107632,428434,248,181412,2016
2016-10-01,Tharaka Nithi,Brucellosis,Lab confirmed,597,NA,NA,NA,NA,107632,428434,248,181412,2016
2016-10-01,Trans Nzoia,Brucellosis,Clinically confirmed,503,NA,NA,NA,NA,272690,56398,0,366936,2016
2016-10-01,Trans Nzoia,Brucellosis,Lab confirmed,1707,NA,NA,NA,NA,272690,56398,0,366936,2016
2016-10-01,Turkana,Brucellosis,Clinically confirmed,280,NA,NA,NA,NA,2107512,3981858,523846,649608,2016
2016-10-01,Turkana,Brucellosis,Lab confirmed,746,NA,NA,NA,NA,2107512,3981858,523846,649608,2016
2016-10-01,Uasin Gishu,Brucellosis,Clinically confirmed,578,NA,NA,NA,NA,439850,91708,296,556844,2016
2016-10-01,Uasin Gishu,Brucellosis,Lab confirmed,2563,NA,NA,NA,NA,439850,91708,296,556844,2016
2016-10-01,Vihiga,Brucellosis,Clinically confirmed,120,NA,NA,NA,NA,12290,61708,0,253236,2016
2016-10-01,Vihiga,Brucellosis,Lab confirmed,511,NA,NA,NA,NA,12290,61708,0,253236,2016
2016-10-01,Wajir,Brucellosis,Clinically confirmed,65,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2016
2016-10-01,Wajir,Brucellosis,Lab confirmed,732,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2016
2016-10-01,West Pokot,Brucellosis,Clinically confirmed,412,NA,NA,NA,NA,716586,1528350,38778,833676,2016
2016-10-01,West Pokot,Brucellosis,Lab confirmed,2065,NA,NA,NA,NA,716586,1528350,38778,833676,2016
2016-11-01,Baringo,Brucellosis,Clinically confirmed,151,NA,NA,NA,NA,686686,1867454,77000,819692,2016
2016-11-01,Baringo,Brucellosis,Lab confirmed,405,NA,NA,NA,NA,686686,1867454,77000,819692,2016
2016-11-01,Bomet,Brucellosis,Clinically confirmed,106,NA,NA,NA,NA,160984,152918,0,636418,2016
2016-11-01,Bomet,Brucellosis,Lab confirmed,469,NA,NA,NA,NA,160984,152918,0,636418,2016
2016-11-01,Bungoma,Brucellosis,Clinically confirmed,389,NA,NA,NA,NA,156988,219386,0,702518,2016
2016-11-01,Bungoma,Brucellosis,Lab confirmed,2100,NA,NA,NA,NA,156988,219386,0,702518,2016
2016-11-01,Busia,Brucellosis,Clinically confirmed,51,NA,NA,NA,NA,43408,164606,0,413256,2016
2016-11-01,Busia,Brucellosis,Lab confirmed,284,NA,NA,NA,NA,43408,164606,0,413256,2016
2016-11-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,398,NA,NA,NA,NA,380062,199852,178,300906,2016
2016-11-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,1069,NA,NA,NA,NA,380062,199852,178,300906,2016
2016-11-01,Embu,Brucellosis,Clinically confirmed,66,NA,NA,NA,NA,90492,538266,456,276830,2016
2016-11-01,Embu,Brucellosis,Lab confirmed,37,NA,NA,NA,NA,90492,538266,456,276830,2016
2016-11-01,Garissa,Brucellosis,Clinically confirmed,154,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2016
2016-11-01,Garissa,Brucellosis,Lab confirmed,941,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2016
2016-11-01,Homa Bay,Brucellosis,Clinically confirmed,93,NA,NA,NA,NA,296748,359110,0,681938,2016
2016-11-01,Homa Bay,Brucellosis,Lab confirmed,1392,NA,NA,NA,NA,296748,359110,0,681938,2016
2016-11-01,Isiolo,Brucellosis,Clinically confirmed,47,NA,NA,NA,NA,1709450,2060010,297718,543196,2016
2016-11-01,Isiolo,Brucellosis,Lab confirmed,28,NA,NA,NA,NA,1709450,2060010,297718,543196,2016
2016-11-01,Kajiado,Brucellosis,Clinically confirmed,223,NA,NA,NA,NA,2241298,1755488,7168,1155420,2016
2016-11-01,Kajiado,Brucellosis,Lab confirmed,981,NA,NA,NA,NA,2241298,1755488,7168,1155420,2016
2016-11-01,Kakamega,Brucellosis,Clinically confirmed,161,NA,NA,NA,NA,113768,156288,0,806900,2016
2016-11-01,Kakamega,Brucellosis,Lab confirmed,1098,NA,NA,NA,NA,113768,156288,0,806900,2016
2016-11-01,Kericho,Brucellosis,Clinically confirmed,446,NA,NA,NA,NA,112476,143750,0,483296,2016
2016-11-01,Kericho,Brucellosis,Lab confirmed,1454,NA,NA,NA,NA,112476,143750,0,483296,2016
2016-11-01,Kiambu,Brucellosis,Clinically confirmed,77,NA,NA,NA,NA,236778,167194,0,400788,2016
2016-11-01,Kiambu,Brucellosis,Lab confirmed,793,NA,NA,NA,NA,236778,167194,0,400788,2016
2016-11-01,Kilifi,Brucellosis,Clinically confirmed,13,NA,NA,NA,NA,112962,1084514,4044,472914,2016
2016-11-01,Kilifi,Brucellosis,Lab confirmed,9,NA,NA,NA,NA,112962,1084514,4044,472914,2016
2016-11-01,Kirinyaga,Brucellosis,Clinically confirmed,16,NA,NA,NA,NA,53502,213688,0,232882,2016
2016-11-01,Kirinyaga,Brucellosis,Lab confirmed,149,NA,NA,NA,NA,53502,213688,0,232882,2016
2016-11-01,Kisii,Brucellosis,Clinically confirmed,473,NA,NA,NA,NA,22002,113892,0,433716,2016
2016-11-01,Kisii,Brucellosis,Lab confirmed,1802,NA,NA,NA,NA,22002,113892,0,433716,2016
2016-11-01,Kisumu,Brucellosis,Clinically confirmed,341,NA,NA,NA,NA,327074,275392,0,485992,2016
2016-11-01,Kisumu,Brucellosis,Lab confirmed,775,NA,NA,NA,NA,327074,275392,0,485992,2016
2016-11-01,Kitui,Brucellosis,Clinically confirmed,153,NA,NA,NA,NA,211660,2741120,10404,687264,2016
2016-11-01,Kitui,Brucellosis,Lab confirmed,470,NA,NA,NA,NA,211660,2741120,10404,687264,2016
2016-11-01,Kwale,Brucellosis,Clinically confirmed,47,NA,NA,NA,NA,181230,764820,2192,620868,2016
2016-11-01,Kwale,Brucellosis,Lab confirmed,15,NA,NA,NA,NA,181230,764820,2192,620868,2016
2016-11-01,Laikipia,Brucellosis,Clinically confirmed,89,NA,NA,NA,NA,1227564,805052,15654,540130,2016
2016-11-01,Laikipia,Brucellosis,Lab confirmed,709,NA,NA,NA,NA,1227564,805052,15654,540130,2016
2016-11-01,Lamu,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,84290,195758,250,196642,2016
2016-11-01,Lamu,Brucellosis,Lab confirmed,6,NA,NA,NA,NA,84290,195758,250,196642,2016
2016-11-01,Machakos,Brucellosis,Clinically confirmed,141,NA,NA,NA,NA,343050,1249782,2946,724702,2016
2016-11-01,Machakos,Brucellosis,Lab confirmed,469,NA,NA,NA,NA,343050,1249782,2946,724702,2016
2016-11-01,Makueni,Brucellosis,Clinically confirmed,101,NA,NA,NA,NA,266230,1599276,2222,651606,2016
2016-11-01,Makueni,Brucellosis,Lab confirmed,960,NA,NA,NA,NA,266230,1599276,2222,651606,2016
2016-11-01,Mandera,Brucellosis,Clinically confirmed,63,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2016
2016-11-01,Mandera,Brucellosis,Lab confirmed,133,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2016
2016-11-01,Marsabit,Brucellosis,Clinically confirmed,196,NA,NA,NA,NA,1255664,1488950,430468,481472,2016
2016-11-01,Marsabit,Brucellosis,Lab confirmed,309,NA,NA,NA,NA,1255664,1488950,430468,481472,2016
2016-11-01,Meru,Brucellosis,Clinically confirmed,26,NA,NA,NA,NA,277542,684396,11464,624368,2016
2016-11-01,Meru,Brucellosis,Lab confirmed,468,NA,NA,NA,NA,277542,684396,11464,624368,2016
2016-11-01,Migori,Brucellosis,Clinically confirmed,118,NA,NA,NA,NA,141704,284408,0,646640,2016
2016-11-01,Migori,Brucellosis,Lab confirmed,940,NA,NA,NA,NA,141704,284408,0,646640,2016
2016-11-01,Mombasa,Brucellosis,Clinically confirmed,30,NA,NA,NA,NA,4584,50822,116,21302,2016
2016-11-01,Mombasa,Brucellosis,Lab confirmed,32,NA,NA,NA,NA,4584,50822,116,21302,2016
2016-11-01,Murang'a,Brucellosis,Clinically confirmed,11,NA,NA,NA,NA,112950,347526,0,420206,2016
2016-11-01,Murang'a,Brucellosis,Lab confirmed,40,NA,NA,NA,NA,112950,347526,0,420206,2016
2016-11-01,Nairobi,Brucellosis,Clinically confirmed,498,NA,NA,NA,NA,38218,56830,0,58658,2016
2016-11-01,Nairobi,Brucellosis,Lab confirmed,169,NA,NA,NA,NA,38218,56830,0,58658,2016
2016-11-01,Nakuru,Brucellosis,Clinically confirmed,500,NA,NA,NA,NA,1064442,410784,776,793052,2016
2016-11-01,Nakuru,Brucellosis,Lab confirmed,2674,NA,NA,NA,NA,1064442,410784,776,793052,2016
2016-11-01,Nandi,Brucellosis,Clinically confirmed,1261,NA,NA,NA,NA,195424,70192,0,486836,2016
2016-11-01,Nandi,Brucellosis,Lab confirmed,1321,NA,NA,NA,NA,195424,70192,0,486836,2016
2016-11-01,Narok,Brucellosis,Clinically confirmed,329,NA,NA,NA,NA,5207084,2031690,3238,2977782,2016
2016-11-01,Narok,Brucellosis,Lab confirmed,595,NA,NA,NA,NA,5207084,2031690,3238,2977782,2016
2016-11-01,Nyamira,Brucellosis,Clinically confirmed,308,NA,NA,NA,NA,23574,78670,0,239250,2016
2016-11-01,Nyamira,Brucellosis,Lab confirmed,1198,NA,NA,NA,NA,23574,78670,0,239250,2016
2016-11-01,Nyandarua,Brucellosis,Clinically confirmed,240,NA,NA,NA,NA,555524,74018,0,422726,2016
2016-11-01,Nyandarua,Brucellosis,Lab confirmed,860,NA,NA,NA,NA,555524,74018,0,422726,2016
2016-11-01,Nyeri,Brucellosis,Clinically confirmed,5,NA,NA,NA,NA,307456,214920,0,329014,2016
2016-11-01,Nyeri,Brucellosis,Lab confirmed,197,NA,NA,NA,NA,307456,214920,0,329014,2016
2016-11-01,Samburu,Brucellosis,Clinically confirmed,109,NA,NA,NA,NA,1133544,1433174,96344,571266,2016
2016-11-01,Samburu,Brucellosis,Lab confirmed,312,NA,NA,NA,NA,1133544,1433174,96344,571266,2016
2016-11-01,Siaya,Brucellosis,Clinically confirmed,51,NA,NA,NA,NA,266220,326444,0,652362,2016
2016-11-01,Siaya,Brucellosis,Lab confirmed,329,NA,NA,NA,NA,266220,326444,0,652362,2016
2016-11-01,Taita Taveta,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,93070,404226,5260,229628,2016
2016-11-01,Taita Taveta,Brucellosis,Lab confirmed,45,NA,NA,NA,NA,93070,404226,5260,229628,2016
2016-11-01,Tana River,Brucellosis,Clinically confirmed,21,NA,NA,NA,NA,896132,1181712,106596,543666,2016
2016-11-01,Tana River,Brucellosis,Lab confirmed,126,NA,NA,NA,NA,896132,1181712,106596,543666,2016
2016-11-01,Tharaka Nithi,Brucellosis,Clinically confirmed,72,NA,NA,NA,NA,107632,428434,248,181412,2016
2016-11-01,Tharaka Nithi,Brucellosis,Lab confirmed,479,NA,NA,NA,NA,107632,428434,248,181412,2016
2016-11-01,Trans Nzoia,Brucellosis,Clinically confirmed,617,NA,NA,NA,NA,272690,56398,0,366936,2016
2016-11-01,Trans Nzoia,Brucellosis,Lab confirmed,1673,NA,NA,NA,NA,272690,56398,0,366936,2016
2016-11-01,Turkana,Brucellosis,Clinically confirmed,398,NA,NA,NA,NA,2107512,3981858,523846,649608,2016
2016-11-01,Turkana,Brucellosis,Lab confirmed,528,NA,NA,NA,NA,2107512,3981858,523846,649608,2016
2016-11-01,Uasin Gishu,Brucellosis,Clinically confirmed,838,NA,NA,NA,NA,439850,91708,296,556844,2016
2016-11-01,Uasin Gishu,Brucellosis,Lab confirmed,3165,NA,NA,NA,NA,439850,91708,296,556844,2016
2016-11-01,Vihiga,Brucellosis,Clinically confirmed,57,NA,NA,NA,NA,12290,61708,0,253236,2016
2016-11-01,Vihiga,Brucellosis,Lab confirmed,221,NA,NA,NA,NA,12290,61708,0,253236,2016
2016-11-01,Wajir,Brucellosis,Clinically confirmed,198,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2016
2016-11-01,Wajir,Brucellosis,Lab confirmed,748,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2016
2016-11-01,West Pokot,Brucellosis,Clinically confirmed,450,NA,NA,NA,NA,716586,1528350,38778,833676,2016
2016-11-01,West Pokot,Brucellosis,Lab confirmed,1857,NA,NA,NA,NA,716586,1528350,38778,833676,2016
2016-12-01,Baringo,Brucellosis,Clinically confirmed,179,NA,NA,NA,NA,686686,1867454,77000,819692,2016
2016-12-01,Baringo,Brucellosis,Lab confirmed,317,NA,NA,NA,NA,686686,1867454,77000,819692,2016
2016-12-01,Bomet,Brucellosis,Clinically confirmed,96,NA,NA,NA,NA,160984,152918,0,636418,2016
2016-12-01,Bomet,Brucellosis,Lab confirmed,572,NA,NA,NA,NA,160984,152918,0,636418,2016
2016-12-01,Bungoma,Brucellosis,Clinically confirmed,325,NA,NA,NA,NA,156988,219386,0,702518,2016
2016-12-01,Bungoma,Brucellosis,Lab confirmed,1528,NA,NA,NA,NA,156988,219386,0,702518,2016
2016-12-01,Busia,Brucellosis,Clinically confirmed,85,NA,NA,NA,NA,43408,164606,0,413256,2016
2016-12-01,Busia,Brucellosis,Lab confirmed,434,NA,NA,NA,NA,43408,164606,0,413256,2016
2016-12-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,158,NA,NA,NA,NA,380062,199852,178,300906,2016
2016-12-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,848,NA,NA,NA,NA,380062,199852,178,300906,2016
2016-12-01,Embu,Brucellosis,Clinically confirmed,28,NA,NA,NA,NA,90492,538266,456,276830,2016
2016-12-01,Embu,Brucellosis,Lab confirmed,43,NA,NA,NA,NA,90492,538266,456,276830,2016
2016-12-01,Garissa,Brucellosis,Clinically confirmed,90,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2016
2016-12-01,Garissa,Brucellosis,Lab confirmed,423,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2016
2016-12-01,Homa Bay,Brucellosis,Clinically confirmed,52,NA,NA,NA,NA,296748,359110,0,681938,2016
2016-12-01,Homa Bay,Brucellosis,Lab confirmed,780,NA,NA,NA,NA,296748,359110,0,681938,2016
2016-12-01,Isiolo,Brucellosis,Clinically confirmed,41,NA,NA,NA,NA,1709450,2060010,297718,543196,2016
2016-12-01,Isiolo,Brucellosis,Lab confirmed,21,NA,NA,NA,NA,1709450,2060010,297718,543196,2016
2016-12-01,Kajiado,Brucellosis,Clinically confirmed,202,NA,NA,NA,NA,2241298,1755488,7168,1155420,2016
2016-12-01,Kajiado,Brucellosis,Lab confirmed,1029,NA,NA,NA,NA,2241298,1755488,7168,1155420,2016
2016-12-01,Kakamega,Brucellosis,Clinically confirmed,152,NA,NA,NA,NA,113768,156288,0,806900,2016
2016-12-01,Kakamega,Brucellosis,Lab confirmed,625,NA,NA,NA,NA,113768,156288,0,806900,2016
2016-12-01,Kericho,Brucellosis,Clinically confirmed,146,NA,NA,NA,NA,112476,143750,0,483296,2016
2016-12-01,Kericho,Brucellosis,Lab confirmed,714,NA,NA,NA,NA,112476,143750,0,483296,2016
2016-12-01,Kiambu,Brucellosis,Clinically confirmed,60,NA,NA,NA,NA,236778,167194,0,400788,2016
2016-12-01,Kiambu,Brucellosis,Lab confirmed,747,NA,NA,NA,NA,236778,167194,0,400788,2016
2016-12-01,Kilifi,Brucellosis,Lab confirmed,7,NA,NA,NA,NA,112962,1084514,4044,472914,2016
2016-12-01,Kirinyaga,Brucellosis,Clinically confirmed,12,NA,NA,NA,NA,53502,213688,0,232882,2016
2016-12-01,Kirinyaga,Brucellosis,Lab confirmed,413,NA,NA,NA,NA,53502,213688,0,232882,2016
2016-12-01,Kisii,Brucellosis,Clinically confirmed,271,NA,NA,NA,NA,22002,113892,0,433716,2016
2016-12-01,Kisii,Brucellosis,Lab confirmed,1271,NA,NA,NA,NA,22002,113892,0,433716,2016
2016-12-01,Kisumu,Brucellosis,Clinically confirmed,286,NA,NA,NA,NA,327074,275392,0,485992,2016
2016-12-01,Kisumu,Brucellosis,Lab confirmed,686,NA,NA,NA,NA,327074,275392,0,485992,2016
2016-12-01,Kitui,Brucellosis,Clinically confirmed,110,NA,NA,NA,NA,211660,2741120,10404,687264,2016
2016-12-01,Kitui,Brucellosis,Lab confirmed,480,NA,NA,NA,NA,211660,2741120,10404,687264,2016
2016-12-01,Kwale,Brucellosis,Clinically confirmed,34,NA,NA,NA,NA,181230,764820,2192,620868,2016
2016-12-01,Kwale,Brucellosis,Lab confirmed,7,NA,NA,NA,NA,181230,764820,2192,620868,2016
2016-12-01,Laikipia,Brucellosis,Clinically confirmed,73,NA,NA,NA,NA,1227564,805052,15654,540130,2016
2016-12-01,Laikipia,Brucellosis,Lab confirmed,474,NA,NA,NA,NA,1227564,805052,15654,540130,2016
2016-12-01,Lamu,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,84290,195758,250,196642,2016
2016-12-01,Lamu,Brucellosis,Lab confirmed,2,NA,NA,NA,NA,84290,195758,250,196642,2016
2016-12-01,Machakos,Brucellosis,Clinically confirmed,142,NA,NA,NA,NA,343050,1249782,2946,724702,2016
2016-12-01,Machakos,Brucellosis,Lab confirmed,432,NA,NA,NA,NA,343050,1249782,2946,724702,2016
2016-12-01,Makueni,Brucellosis,Clinically confirmed,130,NA,NA,NA,NA,266230,1599276,2222,651606,2016
2016-12-01,Makueni,Brucellosis,Lab confirmed,837,NA,NA,NA,NA,266230,1599276,2222,651606,2016
2016-12-01,Mandera,Brucellosis,Clinically confirmed,45,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2016
2016-12-01,Mandera,Brucellosis,Lab confirmed,103,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2016
2016-12-01,Marsabit,Brucellosis,Clinically confirmed,215,NA,NA,NA,NA,1255664,1488950,430468,481472,2016
2016-12-01,Marsabit,Brucellosis,Lab confirmed,207,NA,NA,NA,NA,1255664,1488950,430468,481472,2016
2016-12-01,Meru,Brucellosis,Clinically confirmed,33,NA,NA,NA,NA,277542,684396,11464,624368,2016
2016-12-01,Meru,Brucellosis,Lab confirmed,358,NA,NA,NA,NA,277542,684396,11464,624368,2016
2016-12-01,Migori,Brucellosis,Clinically confirmed,240,NA,NA,NA,NA,141704,284408,0,646640,2016
2016-12-01,Migori,Brucellosis,Lab confirmed,1339,NA,NA,NA,NA,141704,284408,0,646640,2016
2016-12-01,Mombasa,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,4584,50822,116,21302,2016
2016-12-01,Mombasa,Brucellosis,Lab confirmed,14,NA,NA,NA,NA,4584,50822,116,21302,2016
2016-12-01,Murang'a,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,112950,347526,0,420206,2016
2016-12-01,Murang'a,Brucellosis,Lab confirmed,52,NA,NA,NA,NA,112950,347526,0,420206,2016
2016-12-01,Nairobi,Brucellosis,Clinically confirmed,299,NA,NA,NA,NA,38218,56830,0,58658,2016
2016-12-01,Nairobi,Brucellosis,Lab confirmed,110,NA,NA,NA,NA,38218,56830,0,58658,2016
2016-12-01,Nakuru,Brucellosis,Clinically confirmed,384,NA,NA,NA,NA,1064442,410784,776,793052,2016
2016-12-01,Nakuru,Brucellosis,Lab confirmed,1931,NA,NA,NA,NA,1064442,410784,776,793052,2016
2016-12-01,Nandi,Brucellosis,Clinically confirmed,630,NA,NA,NA,NA,195424,70192,0,486836,2016
2016-12-01,Nandi,Brucellosis,Lab confirmed,1115,NA,NA,NA,NA,195424,70192,0,486836,2016
2016-12-01,Narok,Brucellosis,Clinically confirmed,271,NA,NA,NA,NA,5207084,2031690,3238,2977782,2016
2016-12-01,Narok,Brucellosis,Lab confirmed,593,NA,NA,NA,NA,5207084,2031690,3238,2977782,2016
2016-12-01,Nyamira,Brucellosis,Clinically confirmed,162,NA,NA,NA,NA,23574,78670,0,239250,2016
2016-12-01,Nyamira,Brucellosis,Lab confirmed,573,NA,NA,NA,NA,23574,78670,0,239250,2016
2016-12-01,Nyandarua,Brucellosis,Clinically confirmed,116,NA,NA,NA,NA,555524,74018,0,422726,2016
2016-12-01,Nyandarua,Brucellosis,Lab confirmed,337,NA,NA,NA,NA,555524,74018,0,422726,2016
2016-12-01,Nyeri,Brucellosis,Clinically confirmed,3,NA,NA,NA,NA,307456,214920,0,329014,2016
2016-12-01,Nyeri,Brucellosis,Lab confirmed,222,NA,NA,NA,NA,307456,214920,0,329014,2016
2016-12-01,Samburu,Brucellosis,Clinically confirmed,85,NA,NA,NA,NA,1133544,1433174,96344,571266,2016
2016-12-01,Samburu,Brucellosis,Lab confirmed,267,NA,NA,NA,NA,1133544,1433174,96344,571266,2016
2016-12-01,Siaya,Brucellosis,Clinically confirmed,69,NA,NA,NA,NA,266220,326444,0,652362,2016
2016-12-01,Siaya,Brucellosis,Lab confirmed,315,NA,NA,NA,NA,266220,326444,0,652362,2016
2016-12-01,Taita Taveta,Brucellosis,Clinically confirmed,1,NA,NA,NA,NA,93070,404226,5260,229628,2016
2016-12-01,Taita Taveta,Brucellosis,Lab confirmed,21,NA,NA,NA,NA,93070,404226,5260,229628,2016
2016-12-01,Tana River,Brucellosis,Clinically confirmed,6,NA,NA,NA,NA,896132,1181712,106596,543666,2016
2016-12-01,Tana River,Brucellosis,Lab confirmed,81,NA,NA,NA,NA,896132,1181712,106596,543666,2016
2016-12-01,Tharaka Nithi,Brucellosis,Clinically confirmed,151,NA,NA,NA,NA,107632,428434,248,181412,2016
2016-12-01,Tharaka Nithi,Brucellosis,Lab confirmed,414,NA,NA,NA,NA,107632,428434,248,181412,2016
2016-12-01,Trans Nzoia,Brucellosis,Clinically confirmed,253,NA,NA,NA,NA,272690,56398,0,366936,2016
2016-12-01,Trans Nzoia,Brucellosis,Lab confirmed,1016,NA,NA,NA,NA,272690,56398,0,366936,2016
2016-12-01,Turkana,Brucellosis,Clinically confirmed,361,NA,NA,NA,NA,2107512,3981858,523846,649608,2016
2016-12-01,Turkana,Brucellosis,Lab confirmed,618,NA,NA,NA,NA,2107512,3981858,523846,649608,2016
2016-12-01,Uasin Gishu,Brucellosis,Clinically confirmed,426,NA,NA,NA,NA,439850,91708,296,556844,2016
2016-12-01,Uasin Gishu,Brucellosis,Lab confirmed,1467,NA,NA,NA,NA,439850,91708,296,556844,2016
2016-12-01,Vihiga,Brucellosis,Clinically confirmed,55,NA,NA,NA,NA,12290,61708,0,253236,2016
2016-12-01,Vihiga,Brucellosis,Lab confirmed,123,NA,NA,NA,NA,12290,61708,0,253236,2016
2016-12-01,Wajir,Brucellosis,Clinically confirmed,68,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2016
2016-12-01,Wajir,Brucellosis,Lab confirmed,537,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2016
2016-12-01,West Pokot,Brucellosis,Clinically confirmed,288,NA,NA,NA,NA,716586,1528350,38778,833676,2016
2016-12-01,West Pokot,Brucellosis,Lab confirmed,972,NA,NA,NA,NA,716586,1528350,38778,833676,2016
2015-01-01,Baringo,Brucellosis,Clinically confirmed,165,NA,NA,NA,NA,686686,1867454,77000,819692,2015
2015-01-01,Baringo,Brucellosis,Lab confirmed,100,NA,NA,NA,NA,686686,1867454,77000,819692,2015
2015-01-01,Bomet,Brucellosis,Clinically confirmed,93,NA,NA,NA,NA,160984,152918,0,636418,2015
2015-01-01,Bomet,Brucellosis,Lab confirmed,183,NA,NA,NA,NA,160984,152918,0,636418,2015
2015-01-01,Bungoma,Brucellosis,Clinically confirmed,164,NA,NA,NA,NA,156988,219386,0,702518,2015
2015-01-01,Bungoma,Brucellosis,Lab confirmed,691,NA,NA,NA,NA,156988,219386,0,702518,2015
2015-01-01,Busia,Brucellosis,Clinically confirmed,74,NA,NA,NA,NA,43408,164606,0,413256,2015
2015-01-01,Busia,Brucellosis,Lab confirmed,231,NA,NA,NA,NA,43408,164606,0,413256,2015
2015-01-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,256,NA,NA,NA,NA,380062,199852,178,300906,2015
2015-01-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,164,NA,NA,NA,NA,380062,199852,178,300906,2015
2015-01-01,Embu,Brucellosis,Clinically confirmed,23,NA,NA,NA,NA,90492,538266,456,276830,2015
2015-01-01,Garissa,Brucellosis,Clinically confirmed,79,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2015
2015-01-01,Garissa,Brucellosis,Lab confirmed,40,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2015
2015-01-01,Homa Bay,Brucellosis,Clinically confirmed,53,NA,NA,NA,NA,296748,359110,0,681938,2015
